kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
gemm_fp32.1.sm_80.ptx 498 : 131072 796544 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 497 : 131072 797792 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 496 : 131072 798528 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 495 : 131072 796224 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 494 : 131072 797920 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 493 : 131072 797568 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 492 : 131072 799104 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 491 : 131072 798560 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 490 : 131072 796384 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 489 : 131072 796704 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 488 : 131072 798240 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 487 : 131072 797920 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 486 : 131072 798528 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 485 : 131072 795808 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 484 : 131072 799808 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 483 : 131072 797216 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 482 : 131072 797248 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 481 : 131072 798176 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 480 : 131072 799328 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 479 : 131072 797248 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 478 : 131072 798720 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 477 : 131072 794752 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 476 : 131072 799264 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 475 : 131072 796128 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 474 : 131072 797920 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 473 : 131072 799904 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 472 : 131072 797504 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 471 : 131072 798688 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 470 : 131072 796736 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 469 : 131072 796672 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 468 : 131072 797856 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 467 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 466 : 131072 795040 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 465 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 464 : 131072 799872 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 463 : 131072 797088 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 462 : 131072 800640 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 461 : 131072 795584 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 460 : 131072 800512 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 459 : 131072 797248 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 458 : 131072 796224 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 457 : 131072 796896 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 456 : 131072 799360 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 455 : 131072 796064 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 454 : 131072 799168 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 453 : 131072 796000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 452 : 131072 798144 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 451 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 450 : 131072 797376 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 449 : 131072 798144 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 448 : 131072 796960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 447 : 131072 798432 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 446 : 131072 796320 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 445 : 131072 797760 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 444 : 131072 799264 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 443 : 131072 797824 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 442 : 131072 797440 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 441 : 131072 798080 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 440 : 131072 799712 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 439 : 131072 796704 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 438 : 131072 798624 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 437 : 131072 794912 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 436 : 131072 799744 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 435 : 131072 795808 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 434 : 131072 796416 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 433 : 131072 799616 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 432 : 131072 798688 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 431 : 131072 799584 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 430 : 131072 798784 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 429 : 131072 793952 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 428 : 131072 798400 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 427 : 131072 797280 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 426 : 131072 796096 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 425 : 131072 798624 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 424 : 131072 799040 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 423 : 131072 797952 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 422 : 131072 799936 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 421 : 131072 797568 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 420 : 131072 799520 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 419 : 131072 798432 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 329 : 131072 795040 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 328 : 131072 797248 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 327 : 131072 797504 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 326 : 131072 792672 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 325 : 131072 798400 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 324 : 131072 796352 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 323 : 131072 793088 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 322 : 131072 797184 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 321 : 131072 795840 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 320 : 131072 796384 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 319 : 131072 797664 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 318 : 131072 792000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 317 : 131072 799296 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 316 : 131072 795808 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 315 : 131072 794016 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 314 : 131072 796576 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 313 : 131072 796000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 312 : 131072 796576 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 311 : 131072 797152 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 310 : 131072 792608 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 309 : 131072 798144 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 308 : 131072 796736 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 307 : 131072 792960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 306 : 131072 797184 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 305 : 131072 795616 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 304 : 131072 796896 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 303 : 131072 796832 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 302 : 131072 793344 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 301 : 131072 797792 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 300 : 131072 796960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 299 : 131072 793536 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 298 : 131072 796992 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 297 : 131072 796416 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 296 : 131072 796000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 295 : 131072 797824 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 294 : 131072 791840 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 293 : 131072 798368 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 292 : 131072 796640 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 291 : 131072 792928 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 290 : 131072 797408 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 289 : 131072 796608 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 288 : 131072 795936 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 267 : 131072 797344 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 266 : 131072 795552 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 265 : 131072 795936 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 264 : 131072 795072 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 263 : 131072 802016 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 262 : 131072 792960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 261 : 131072 677600 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 260 : 131072 789696 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 259 : 131072 789280 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 258 : 131072 720736 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 967 : 131072 791712 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 590 : 33554432 10634463808 287487488 0 0 16777216 1048576 0 0 
gemm_fp32.1.sm_80.ptx 253 : 131072 1268224 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 962 : 131072 1179680 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 589 : 33554432 302260256 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 252 : 131072 938656 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 961 : 131072 1180224 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 254 : 131072 1619232 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 963 : 131072 1179648 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 255 : 131072 1850624 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 964 : 131072 790272 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 256 : 131072 1215424 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 965 : 131072 789600 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 257 : 131072 789568 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 966 : 131072 789888 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 268 : 131072 799328 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 269 : 131072 795776 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 270 : 131072 797184 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 271 : 131072 798208 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 272 : 131072 798944 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 273 : 131072 797440 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 274 : 131072 796640 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 275 : 131072 803872 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 276 : 131072 796704 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 277 : 131072 794752 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 278 : 131072 795168 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 279 : 131072 798688 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 280 : 131072 796832 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 281 : 131072 795936 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 282 : 131072 797888 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 283 : 131072 792640 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 284 : 131072 796960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 285 : 131072 798144 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 286 : 131072 792064 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 287 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 330 : 131072 797792 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 331 : 131072 792288 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 332 : 131072 796672 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 333 : 131072 798688 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 334 : 131072 792160 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 335 : 131072 797952 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 336 : 131072 796224 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 337 : 131072 795872 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 338 : 131072 797120 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 339 : 131072 792960 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 340 : 131072 796800 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 341 : 131072 798240 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 342 : 131072 792000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 343 : 131072 798336 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 344 : 131072 795968 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 345 : 131072 796704 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 346 : 131072 797440 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 347 : 131072 792544 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 348 : 131072 796608 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 349 : 131072 797920 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 350 : 131072 792352 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 351 : 131072 797760 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 352 : 131072 796416 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 353 : 131072 796384 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 354 : 131072 796992 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 355 : 131072 793408 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 356 : 131072 796832 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 357 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 358 : 131072 792704 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 359 : 131072 797216 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 360 : 131072 796544 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 361 : 131072 796000 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 362 : 131072 797600 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 363 : 131072 793376 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 364 : 131072 797024 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 365 : 131072 798304 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 366 : 131072 793088 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 367 : 131072 797024 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 368 : 131072 797216 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 369 : 131072 796064 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 370 : 131072 797184 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 371 : 131072 794240 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 372 : 131072 796288 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 373 : 131072 799712 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 374 : 131072 793056 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 375 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 376 : 131072 796896 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 377 : 131072 796544 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 378 : 131072 797536 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 379 : 131072 794048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 380 : 131072 796512 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 381 : 131072 799680 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 382 : 131072 793536 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 383 : 131072 798144 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 384 : 131072 797696 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 385 : 131072 796544 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 386 : 131072 798496 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 387 : 131072 793696 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 388 : 131072 798432 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 389 : 131072 0 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 391 : 131072 797184 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 392 : 131072 1202080 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 393 : 131072 1215936 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 394 : 131072 1262112 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 395 : 131072 892160 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 396 : 131072 1193344 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 397 : 131072 1186016 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 398 : 131072 717536 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 399 : 131072 721888 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 400 : 131072 796160 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 401 : 131072 797056 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 402 : 131072 795680 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 403 : 131072 797824 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 404 : 131072 798656 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 405 : 131072 798208 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 406 : 131072 797312 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 407 : 131072 799168 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 408 : 131072 798624 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 409 : 131072 798048 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 410 : 131072 796064 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 411 : 131072 798432 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 412 : 131072 797632 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 413 : 131072 797120 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 414 : 131072 798528 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 415 : 131072 795648 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 416 : 131072 799456 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 417 : 131072 797280 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 418 : 131072 796832 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 591 : 33554432 336473984 0 4194304 1048576 0 0 0 0 
gemm_fp32.1.sm_80.ptx 592 : 33554432 302266112 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 593 : 33554432 339380608 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 594 : 33554432 302134976 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 595 : 33554432 302131776 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 596 : 33554432 10656647520 287485824 0 0 16777216 1048576 0 0 
gemm_fp32.1.sm_80.ptx 597 : 33554432 317522496 0 4194304 1048576 0 0 0 0 
gemm_fp32.1.sm_80.ptx 598 : 33554432 302129248 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 599 : 33554432 339104032 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 600 : 33554432 302080064 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 601 : 33554432 302081632 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 602 : 33554432 10633135040 287489536 0 0 16777216 1048576 0 0 
gemm_fp32.1.sm_80.ptx 603 : 33554432 238951744 0 4194304 1048576 0 0 0 0 
gemm_fp32.1.sm_80.ptx 604 : 33554432 168148448 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 605 : 33554432 170048768 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 608 : 536870912 2726702656 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 609 : 536870912 3225763456 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 610 : 536870912 3227959744 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 611 : 536870912 2781719968 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 612 : 536870912 2750248288 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 613 : 536870912 2733724448 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 614 : 536870912 3226974464 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 615 : 536870912 3231133792 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 616 : 536870912 3233438208 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 617 : 536870912 4848454272 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 618 : 536870912 3266768512 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 619 : 536870912 4845330272 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 620 : 536870912 3229217376 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 621 : 536870912 4839190848 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 622 : 536870912 3260551232 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 623 : 536870912 4842388672 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 624 : 536870912 4845021120 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 625 : 536870912 3223634848 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 626 : 536870912 4833789984 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 627 : 536870912 13433698112 0 16777216 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 628 : 536870912 14146582016 0 33554432 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 629 : 536870912 3239864768 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 630 : 536870912 13093696192 0 16777216 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 631 : 536870912 3224803968 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 632 : 536870912 13038369344 0 16777216 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 633 : 536870912 3247885152 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 634 : 536870912 13026553312 0 16777216 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 635 : 536870912 3225385600 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 636 : 536870912 13591516416 0 33554432 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 637 : 536870912 3259831584 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 638 : 536870912 3224717536 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 639 : 536870912 3304409856 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 640 : 536870912 3224307520 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 641 : 536870912 13589776544 0 33554432 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 642 : 536870912 3224128448 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 643 : 536870912 3246439296 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 644 : 536870912 3268174848 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 645 : 536870912 3252179232 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 646 : 536870912 13586490816 0 33554432 16777216 0 0 0 0 
gemm_fp32.1.sm_80.ptx 647 : 536870912 3223174624 0 0 0 0 0 0 0 
gemm_fp32.1.sm_80.ptx 648 : 536870912 3222789152 0 0 0 0 0 0 0 
